DATE,SYM_ROOT,symbol,CPrc,OPrc,price_low_m,price_high_m,avg_price_m,total_vol_m,ivol_t,bs_ratio_vol,var_ratio3
2023-08-23,NVDA,NVDA,471.16,458.89,422.1499,472,465.44941473,57954582,7.3450087E-8,0.0379924399,0.1741282626
2023-08-24,NVDA,NVDA,471.63,502,456.8,503.36,483.6686333,107508516,1.714523E-7,0.0801343624,0.3283391039
2023-08-25,NVDA,NVDA,460.18,470,450.24,507.365,460.91784694,89589210,1.1771175E-7,0.0807258919,0.2783973023
2023-08-28,NVDA,NVDA,468.35,464.78,448.88,469.85,460.61535644,65523759,6.6420439E-8,0.0476104204,0.4342221353
2023-08-29,NVDA,NVDA,487.84,466.66,458.55,490.81,483.22095406,67339100,7.0976356E-8,0.0806453809,0.1979354706
2023-08-30,NVDA,NVDA,492.64,490.44,466.66,506.54,493.25696876,67932192,3.8667674E-8,0.0181884701,0.0918240388
2023-08-31,NVDA,NVDA,493.55,493.87,484.4994,497.47,494.62486974,48045220,1.8990748E-8,0.0071032318,0.3299211309
2023-09-01,NVDA,NVDA,485.09,497.69,481.4,498,486.63227132,44788464,2.5117114E-8,0.102354472,0.1559052386
2023-09-05,NVDA,NVDA,485.48,482.29,451,491.6,484.42051017,36172379,5.8980856E-8,0.0300046434,0.006152615
2023-09-06,NVDA,NVDA,470.61,484.73,465.8,494.35,471.34454687,45759264,3.413923E-8,0.091569229,0.5951603486
2023-09-07,NVDA,NVDA,462.41,454.48,451.52,470.625,457.92258548,40465029,5.3684488E-8,0.014624311,0.035313394
2023-09-08,NVDA,NVDA,455.72,459.42,452.71,466.06,457.90128904,42121293,2.5166141E-8,0.040563333,0.037722621
2023-09-11,NVDA,NVDA,451.78,461.48,443.12,461.65,448.74199802,44504640,4.6757735E-8,0.0495288333,0.3554781745
2023-09-12,NVDA,NVDA,448.7,447.38,445.31,484.005,452.11284703,33353234,4.1858218E-8,0.0388030043,0.1924277151
2023-09-13,NVDA,NVDA,454.85,445.88,445.03,459.3,454.13672536,37662551,2.5970337E-8,0.0714038102,0.1584980242
2023-09-14,NVDA,NVDA,455.81,459.5,401.11,459.88,455.64462934,33861384,8.4793136E-8,0.002981842,0.1071610945
2023-09-15,NVDA,NVDA,439,453.73,438.08,461.48,443.47498415,47215892,3.4513315E-8,0.0356128292,0.2670292838
2023-09-18,NVDA,NVDA,439.66,427.35,420,442.42,435.52139299,46682651,5.7692799E-8,0.0014142762,0.3233227711
2023-09-19,NVDA,NVDA,435.2,438.33,430.02,440.11,434.33391647,36029052,2.1658945E-8,0.0103737271,0.4014909387
2023-09-20,NVDA,NVDA,422.39,435.82,422.23,439.05,431.98224768,34570163,2.9866656E-8,0.0504823967,0.3868527388
2023-09-21,NVDA,NVDA,410.17,415.68,409.8,422.39,414.60246483,42673557,3.3199666E-8,0.0678239207,0.0857674818
2023-09-22,NVDA,NVDA,416.1,415.72,410.17,421.15,417.16424669,45261651,2.3276539E-8,0.0172430962,0.0716044244
2023-09-25,NVDA,NVDA,422.22,415.99,403.41,425.36,421.04149601,39854789,3.6737944E-8,0.0099966658,0.2363105051
2023-09-26,NVDA,NVDA,419.11,420,416.55,428.2,421.50931655,38692420,2.1682943E-8,0.0496803022,0.0636070816
2023-09-27,NVDA,NVDA,424.68,423.32,416.29,428.72,422.21775414,42520274,2.6709106E-8,0.0415515516,0.0710741089
2023-09-28,NVDA,NVDA,430.89,424.6,421.13,434.49,429.40082226,41117922,2.1775601E-8,0.0035359208,0.2585430696
2023-09-29,NVDA,NVDA,434.99,438.27,426.23,441.46,437.32557856,37587545,1.7250058E-8,0.014716101,0.3164043112
2023-10-02,NVDA,NVDA,447.82,440.35,421.8098,451.76,446.69344719,41499997,5.9590416E-8,0.0070595704,0.200460586
2023-10-03,NVDA,NVDA,435.17,448,422.2,451.3,440.298838,45593470,5.3022084E-8,0.0925592177,0.110128042
2023-10-04,NVDA,NVDA,440.41,437.1,418.6683,441.44,437.80101255,34823492,2.8309597E-8,0.0084875631,0.4796328991
2023-10-05,NVDA,NVDA,446.88,440.3,435.16,449.01,444.39115963,37544936,1.9917809E-8,0.0190187483,0.1934432321
2023-10-06,NVDA,NVDA,457.62,441.88,435.79,457.89,451.18411862,40306710,8.2443028E-8,0.0594046958,0.1394485045
2023-10-09,NVDA,NVDA,452.73,448.4,441.88,456.05,448.89182192,38592200,2.3348048E-8,0.0605104328,0.1084462354
2023-10-10,NVDA,NVDA,457.98,453.1,446.88,462.5999,458.2390231,34936951,1.7854453E-8,0.0162244278,0.1444690075
2023-10-11,NVDA,NVDA,468.06,461.97,457.98,468.6,464.30865695,36157411,1.1347395E-8,0.0399122227,0.0258399054
2023-10-12,NVDA,NVDA,469.45,467.95,463.3,522.125,471.13258397,46374759,4.1656273E-8,0.0167588397,0.3031495038
2023-10-13,NVDA,NVDA,454.61,469.46,430.36,471.17,460.35884007,46130233,3.3495197E-8,0.1059579985,0.2879712864
2023-10-16,NVDA,NVDA,460.95,450.49,449.12,466.35,458.21181841,35733936,2.6198228E-8,0.0081895063,0.2685070809
2023-10-17,NVDA,NVDA,439.38,440,424.8,461.6,437.79970548,76473064,6.4400774E-8,0.0067249636,0.0293000699
2023-10-18,NVDA,NVDA,421.96,425.52,418.25,439.377,423.98825828,60044053,2.725646E-8,0.0358025186,0.2126186034
2023-10-19,NVDA,NVDA,421.01,428,418.82,432.97,425.94391138,47558066,2.0204328E-8,0.0109799916,0.0369591646
2023-10-20,NVDA,NVDA,413.87,418.9,410.77,454.61,416.41293904,45700377,1.2756501E-7,0.0228380469,0.0616279392
2023-10-23,NVDA,NVDA,429.75,412.29,408.66,471.63,424.30397055,45798319,7.8102685E-8,0.0413325495,0.0585613811
2023-10-24,NVDA,NVDA,436.63,430.67,412.29,436.97,431.55916693,36417143,1.6941289E-7,0.0095340144,0.2538923663
2023-10-25,NVDA,NVDA,417.79,434.05,412.29,436.5,424.93209966,37268333,2.8584175E-8,0.0327869609,0.0061514492
2023-10-26,NVDA,NVDA,403.26,418.6,398.8,449.55,406.85301772,51033977,8.1030766E-8,0.0635687178,0.0469614791
2023-10-27,NVDA,NVDA,405,411.3,400.15,412.07,405.74969007,39917389,2.1924917E-8,0.0171657196,0.3186772216
2023-10-30,NVDA,NVDA,411.61,410.54,404.81,422.82,411.02740312,36980602,4.2328005E-8,0.0242114015,0.0003760353
2023-10-31,NVDA,NVDA,407.8,404.37,392.3,411.61,401.05830037,49597091,2.6596775E-8,0.0336971369,0.2918933128
2023-11-01,NVDA,NVDA,423.25,408.88,407.8,423.81,417.2149077,41979108,2.6407734E-8,0.0115410935,0.0139598605
2023-11-02,NVDA,NVDA,435.06,433.74,428.94,438.84,433.54262464,38264134,1.4402105E-8,0.0311232733,0.5266849428
2023-11-03,NVDA,NVDA,450.05,440,432.59,453.11,446.00493501,40182788,2.5826863E-8,0.0234028781,0.3740845542
2023-11-06,NVDA,NVDA,457.51,452.98,408.95,459.36,455.04589393,38698166,6.3240731E-8,0.0512507174,0.0474918409
2023-11-07,NVDA,NVDA,459.55,457.26,421.01,462.2,458.78124379,33199909,7.4728876E-6,0.0656609464,0.36815185
2023-11-08,NVDA,NVDA,465.74,460.92,459.68,468.67,464.4651227,33779952,1.0633081E-8,0.0336592436,0.0102706372
2023-11-09,NVDA,NVDA,469.5,474.64,457.51,482.3,475.58724715,50159157,3.2460304E-8,0.0295707265,0.1425261703
2023-11-10,NVDA,NVDA,483.35,475,469.5,484.73,479.56765809,39378152,1.6564287E-8,0.0734456556,0.196516074
2023-11-13,NVDA,NVDA,486.2,483.51,435.06,491.16,487.39912163,37059466,7.5128856E-8,0.0026210966,0.297482128
2023-11-14,NVDA,NVDA,496.56,496.65,481.1501,498.34,495.18271184,38952163,1.386658E-8,0.0062536272,0.1050809776
2023-11-15,NVDA,NVDA,488.88,499.25,459.55,499.6,489.84216378,45414846,3.4012274E-8,0.0448045586,0.0203027742
2023-11-16,NVDA,NVDA,494.8,486.79,475,495.25,489.46139283,32189431,1.9458166E-8,0.008092,0.1729384237
2023-11-17,NVDA,NVDA,492.98,495.23,436.63,497.17,493.67235356,30739832,2.334394E-7,0.025367842,0.1232063565
2023-11-20,NVDA,NVDA,504.09,493.23,491.81,505.48,499.33998132,39207206,9.2022421E-9,0.0791280148,0.116195279
2023-11-21,NVDA,NVDA,499.44,501.26,486.37,505.19,498.29378025,44884862,1.4697913E-8,0.0104175719,0.028643891
2023-11-22,NVDA,NVDA,487.16,498.67,476.9,503.35,487.05941052,86350000,5.0019984E-8,0.0300727531,0.0752804901
2023-11-24,NVDA,NVDA,477.76,484.99,477.45,489.26,481.67952726,27066767,7.5383443E-8,0.0039778299,0.1525531162
2023-11-27,NVDA,NVDA,482.42,478,476.52,485.3198,481.86552515,37759409,1.2248431E-8,0.0931390272,0.1668925586
2023-11-28,NVDA,NVDA,478.21,482.38,425.41,483.229,477.99553302,38195858,1.7804762E-7,0.0169798718,0.1008051897
2023-11-29,NVDA,NVDA,481.4,483.87,477.02,496.56,482.71625785,32931030,2.3314528E-8,0.0308132374,0.1857507164
2023-11-30,NVDA,NVDA,467.7,480.24,440.41,481.4033,469.87099477,48506007,4.3453805E-8,0.0177639797,0.0982433572
2023-12-01,NVDA,NVDA,467.65,465,461.87,472,467.30118087,34936971,5.9863761E-8,0.0723020546,0.3461821944
2023-12-04,NVDA,NVDA,455.1,460.53,450.1,467.43,454.1344484,41590441,3.1988271E-8,0.0163745082,0.021055827
2023-12-05,NVDA,NVDA,465.66,454.66,452.71,466,461.63874925,35138228,1.6795665E-8,0.001968161,0.1880186708
2023-12-06,NVDA,NVDA,455,472.11,452.151,473.88,462.90014429,35402827,1.9376097E-8,0.0763749095,0.1586792376
2023-12-07,NVDA,NVDA,465.96,457,455.03,466.3,462.46529118,31187472,1.7108594E-8,0.0532607237,0.1736124948
2023-12-08,NVDA,NVDA,475.06,465.96,465.55,499.44,474.17439623,33818238,3.2123553E-8,0.0401177722,0.0831913453
2023-12-11,NVDA,NVDA,466.27,474.93,455.88,475.49,464.89587331,47904696,4.4363164E-8,0.0289962101,0.0432004123
2023-12-12,NVDA,NVDA,476.57,460.46,460.43,476.66,471.27694146,35232798,2.6746628E-8,0.0510100248,0.2297138505
2023-12-13,NVDA,NVDA,480.88,476.29,475.89,485.95,482.09571478,41680300,1.8255717E-8,0.0276857829,0.1908072773
2023-12-14,NVDA,NVDA,483.5,483.61,474.22,486.7,481.05987028,36253769,1.3585045E-8,0.0344025421,0.0187791017
2023-12-15,NVDA,NVDA,488.9,481.88,481.2,494.04,490.0872907,45940589,3.1140618E-8,0.0407308445,0.1773392149
2023-12-18,NVDA,NVDA,500.77,494,491.5,504.35,498.97969461,39675072,6.3749675E-8,0.0009491636,0.2098545835
2023-12-19,NVDA,NVDA,496.04,494.26,482.93,500.77,493.06801915,43945321,2.8447124E-8,0.0941251287,0.0461353862
2023-12-20,NVDA,NVDA,481.11,496.62,480.93,499.99,492.98739968,38279839,1.5591559E-8,0.0248016389,0.2809216556
2023-12-21,NVDA,NVDA,489.9,488.09,481.11,490.95,487.34295897,28723104,1.1476572E-8,0.03464636,0.1890822005
2023-12-22,NVDA,NVDA,488.3,491.95,474.93,502,489.99793526,24284009,3.2876325E-8,0.0993168739,0.2864457255
2023-12-26,NVDA,NVDA,492.79,489.68,488.3,497,493.7218311,22590062,1.1035586E-8,0.0433988212,0.1592477242
2023-12-27,NVDA,NVDA,494.17,495,490.85,496.8,493.40454326,22551965,9.9208076E-9,0.0210759948,0.3769463215
2023-12-28,NVDA,NVDA,495.22,496.4,494.1,502.37,496.38391248,23943684,1.1347724E-8,0.0414277444,0.0020607191
2023-12-29,NVDA,NVDA,495.22,498.3,487.51,500,495.21345236,37947714,2.2432099E-8,0.0399209442,0.0239351389
2023-01-03,TSLA,TSLA,108.1,118.33,104.55,123.18,109.47278184,219680878,0.0000126949,0.0128487212,0.1165390802
2023-01-04,TSLA,TSLA,113.64,109.31,107.511,125.35,111.78459744,172920893,2.5101221E-7,0.0346393033,0.3784813083
2023-01-05,TSLA,TSLA,110.34,110.2,107.1601,111.75,109.37160569,150678703,3.8203067E-7,0.0061469231,0.2172536262
2023-01-06,TSLA,TSLA,113.06,103.03,101.81,114.39,108.95856032,205334312,4.4632566E-7,0.0093383146,0.0414639373
2023-01-09,TSLA,TSLA,119.77,119.19,116.32,123.52,121.14406503,181370806,8.6785119E-7,0.0304907747,0.0052646933
2023-01-10,TSLA,TSLA,118.85,121.06,105.2,122.77,117.72429188,159740774,6.4151502E-7,0.0374855895,0.0492329022
2023-01-11,TSLA,TSLA,123.22,122,118.85,125.95,122.71553859,177368341,1.2239175E-7,0.031022016,0.0256330615
2023-01-12,TSLA,TSLA,123.56,122.5,117,124.14,120.76215514,159376935,1.4306628E-7,0.0346773334,0.2147372107
2023-01-13,TSLA,TSLA,122.4,116.53,115.6,122.63,119.43051263,168377813,4.431404E-7,0.0362271494,0.0043067715
2023-01-17,TSLA,TSLA,131.49,125.7,125.01,131.7,129.24016713,176239564,4.724646E-7,0.0206913282,0.2734147028
2023-01-18,TSLA,TSLA,128.78,136.56,117.732,136.68,130.82291164,185650453,1.5068212E-6,0.0493316527,0.0532301664
2023-01-19,TSLA,TSLA,127.17,127.32,121.07,129.99,127.20303445,163971603,3.3175972E-7,0.0079340093,0.0022267522
2023-01-20,TSLA,TSLA,133.42,128.37,127.3466,133.52,130.9687813,133892604,9.161826E-8,0.0009686242,0.2357759803
2023-01-23,TSLA,TSLA,143.75,135.85,125.69,145.38,140.90430032,196759956,5.1767894E-7,0.0062016276,0.0077241101
2023-01-24,TSLA,TSLA,143.89,143.09,127.3213,146.5,143.48846542,148689322,4.4240185E-7,0.0435329197,0.1737352901
2023-01-25,TSLA,TSLA,144.43,142,138.07,146.41,142.6806465,165344054,7.9161227E-7,0.0124089389,0.1407049916
2023-01-26,TSLA,TSLA,160.27,159.99,138.29,161.42,157.85218703,218456028,3.2153762E-7,0.0019955993,0.206748921
2023-01-27,TSLA,TSLA,177.9,162.5,159.99,180.69,172.86565142,293593004,2.7356005E-7,0.0405023682,0.0524703293
2023-01-30,TSLA,TSLA,166.66,178.05,161.82,179.78,172.45587422,217856209,8.7210356E-6,0.0522353945,0.2805838685
2023-01-31,TSLA,TSLA,173.22,164.4,162.5,178.5,170.68844426,189720046,2.1888091E-6,0.0231776826,0.496080092
2023-02-01,TSLA,TSLA,181.41,173.81,164.4,183.81,175.68803598,202124702,6.9973263E-7,0.0248418503,0.2715492608
2023-02-02,TSLA,TSLA,188.27,187.29,181.47,196.76,190.77352257,207279665,4.0127665E-7,0.0357461328,0.0849255196
2023-02-03,TSLA,TSLA,189.98,184.15,172.62,199.05,193.65307723,219868201,2.4497017E-6,0.0320285302,0.3812804269
2023-02-06,TSLA,TSLA,194.76,193,189.92,198.17,194.52320984,177470842,8.6437058E-6,0.0292670788,0.1768772831
2023-02-07,TSLA,TSLA,196.81,196.66,172.16,197.5,193.98726579,180128262,3.8539743E-7,0.0240012229,0.1063393351
2023-02-08,TSLA,TSLA,201.29,196.08,189.67,203,200.25101106,175639380,1.0881094E-7,0.0175044526,0.0752222108
2023-02-09,TSLA,TSLA,207.32,207.72,193.6,214,209.98915534,204901343,2.7886249E-7,0.0447573194,0.2105567427
2023-02-10,TSLA,TSLA,196.89,202.14,192.89,206.2,198.180243,196089961,1.0349351E-6,0.0395402464,0.2207708055
2023-02-13,TSLA,TSLA,194.64,194.5,187.61,210.98924,192.99524006,165418024,8.541619E-6,0.0350603239,0.1910638559
2023-02-14,TSLA,TSLA,209.25,191.9,189.44,209.82,201.67955529,204287084,5.6514661E-7,0.0178109399,0.223994458
2023-02-15,TSLA,TSLA,214.24,211.8,206.11,214.66,211.40750247,171100171,7.6798199E-7,0.0516484031,0.2046570559
2023-02-16,TSLA,TSLA,202.04,210.88,201.84,217.65,211.64207139,216050770,1.0413718E-7,0.0380481804,0.1080452373
2023-02-17,TSLA,TSLA,208.31,200,197.5,208.44,202.74373651,204984415,1.98433E-6,0.0424129616,0.1000992168
2023-02-21,TSLA,TSLA,197.37,204.99,197.22,209.71,202.70131644,173095598,1.9136224E-6,0.0754606884,0.1160748799
2023-02-22,TSLA,TSLA,200.86,197.7,191.78,204.21,197.2685877,185067507,5.2947348E-7,0.0261970939,0.0642700859
2023-02-23,TSLA,TSLA,202.07,203.86,196.33,205.14,200.56071456,141587674,1.7950921E-7,0.0547479091,0.0922738541
2023-02-24,TSLA,TSLA,196.88,196.27,191.9,200.86,195.45038828,136908621,1.5851601E-7,0.0495199299,0.0610732654
2023-02-27,TSLA,TSLA,207.63,202,197,209.42,206.26429486,154601716,2.0389675E-6,0.0033867797,0.0353225525
2023-02-28,TSLA,TSLA,205.71,210.51,203.75,211.206,207.02076167,145322450,2.6655855E-7,0.0764141697,0.1096467663
2023-03-01,TSLA,TSLA,202.77,206.13,198.52,207.2,201.71837464,138968621,2.6990675E-7,0.0601157429,0.1195018133
2023-03-02,TSLA,TSLA,190.9,186.8,186.01,208.51,190.03777798,170990809,4.528063E-8,0.0635190679,0.4869195999
2023-03-03,TSLA,TSLA,197.79,194.61,192.88,202.5,197.56177077,147958798,1.0693242E-8,0.0047604809,0.0959341391
2023-03-06,TSLA,TSLA,193.81,198.39,192.3,198.57,195.21961127,123593847,4.8670458E-8,0.0418963243,0.1341399209
2023-03-07,TSLA,TSLA,187.71,191.4,186.1,194.2,190.02811663,143858419,1.2324507E-8,0.0110341945,0.3691306528
2023-03-08,TSLA,TSLA,182,184.9,180,202.07,181.7087142,146573796,4.3886615E-8,0.013265078,0.2994546145
2023-03-09,TSLA,TSLA,172.92,180.29,172.5124,194,179.12658278,158910976,2.7590685E-8,0.0407976814,0.3388115111
2023-03-10,TSLA,TSLA,173.44,174.87,168.44,195.973256,174.19763426,181718608,5.5370718E-8,0.0147008257,0.0065407163
2023-03-13,TSLA,TSLA,174.48,167.49,163.91,177.35,171.50340607,161805763,4.6764087E-8,0.0199778754,0.6860011084
2023-03-14,TSLA,TSLA,183.26,177.3,177.1401,183.8,181.2254631,136824989,4.3296056E-8,0.0252035292,0.2236131129
2023-03-15,TSLA,TSLA,180.45,180.9,175.42,182.34,179.41926763,137810901,2.340462E-8,0.0537233413,0.3200646771
2023-03-16,TSLA,TSLA,184.13,180.43,178.84,185.82,182.86365144,117555305,1.2916338E-8,0.000068466,0.2259609497
2023-03-17,TSLA,TSLA,180.13,184.54,177.33,186.22,180.30239394,129365806,1.0985466E-8,0.0249602981,0.1673858012
2023-03-20,TSLA,TSLA,183.25,178,176.35,186.44,182.66952243,126640218,1.5839865E-8,0.0057431058,0.1390863134
2023-03-21,TSLA,TSLA,197.58,188.28,187.46,198.04,193.64247627,148376592,1.1660583E-8,0.0136232542,0.0665561669
2023-03-22,TSLA,TSLA,191.15,199.5,190.94,200.66,196.74654705,144567472,1.5431937E-8,0.0687724375,0.1280676812
2023-03-23,TSLA,TSLA,192.22,195.33,188.65,199.31,194.94813026,139204791,1.5097004E-8,0.0543746417,0.0694980323
2023-03-24,TSLA,TSLA,190.41,191.76,187.15,192.36,189.54591147,112258620,8.698045E-9,0.0301108359,0.3578310236
2023-03-27,TSLA,TSLA,191.81,194.36,183.38,197.39,194.00489086,116711442,1.947708E-8,0.0123989214,0.0378852049
2023-03-28,TSLA,TSLA,189.19,191.99,185.43,192.36,188.24563796,96252199,7.9816111E-9,0.0375309126,0.1464203845
2023-03-29,TSLA,TSLA,193.88,193.17,189.44,195.29,192.48545537,120069366,6.4024257E-9,0.0210361535,0.0805855053
2023-03-30,TSLA,TSLA,195.28,195.5,194.42,197.33,195.86913542,106301442,4.9996885E-9,0.0308905273,0.1310867391
2023-03-31,TSLA,TSLA,207.46,197.5,197.2,207.82,203.32341987,165088497,7.4522833E-9,0.0420265872,0.1269551888
2023-04-03,TSLA,TSLA,194.77,200,192.2,202.69,196.00795145,160755494,3.2445018E-8,0.1015825212,0.2510205964
2023-04-04,TSLA,TSLA,192.58,197.31,190.31,198.75,193.11262853,122231698,1.1219354E-8,0.0571132264,0.4637699303
2023-04-05,TSLA,TSLA,185.52,190.5,172.69,190.68,186.30378525,130011486,1.3787999E-8,0.0614749522,0.0476888434
2023-04-06,TSLA,TSLA,185.06,183,179.59,190.5,183.82705186,118980268,1.1969642E-8,0.0035003959,0.2874450941
2023-04-10,TSLA,TSLA,184.51,180,176.11,185.1,180.30658968,137115446,1.2746119E-8,0.0369739112,0.3321365527
2023-04-11,TSLA,TSLA,186.67,186.55,180.1225,189.19,187.37414388,112088120,1.1560595E-8,0.0493356002,0.2090354533
2023-04-12,TSLA,TSLA,180.54,190.66,180.31,191.93,184.59369144,143067215,9.9345628E-9,0.0554172655,0.1483543817
2023-04-13,TSLA,TSLA,185.9,182.75,180.94,186.59,184.74923896,108971421,6.6988104E-9,0.0097439849,0.4084261675
2023-04-14,TSLA,TSLA,185,184,182,186.29,184.03940514,92933503,1.0060947E-8,0.0019722062,0.2348269372
2023-04-17,TSLA,TSLA,187.04,186.4,182.69,189.69,185.8722715,113639226,8.2410148E-9,0.0465938336,0.15384064
2023-04-18,TSLA,TSLA,184.31,187.05,183.5775,187.69,185.10920925,89056680,9.1143929E-9,0.0758254526,0.1380388935
2023-04-19,TSLA,TSLA,180.59,179.11,177.65,183.5,181.07831498,101799787,1.1501633E-8,0.0464260366,0.3077301618
2023-04-20,TSLA,TSLA,162.99,166.2,160.56,188.87,165.07177556,198592342,5.2997503E-8,0.0810274585,0.1187956561
2023-04-21,TSLA,TSLA,165.08,164.79,161.32,166.3474,164.00093716,118659624,8.3136782E-9,0.0211734934,0.3194131769
2023-04-24,TSLA,TSLA,162.55,164.64,158.61,165.65,161.53971828,136315774,1.5802226E-8,0.0344483952,0.1420503839
2023-04-25,TSLA,TSLA,160.67,159.86,158.75,168.53,161.63629646,117990166,1.4272131E-8,0.0133323944,0.2244606808
2023-04-26,TSLA,TSLA,153.75,160.18,153.14,162.99,155.82367363,148664789,1.3022406E-8,0.0542834621,0.0739151094
2023-04-27,TSLA,TSLA,160.19,152.44,152.37,160.48,156.83568989,121775135,1.1731507E-8,0.0014324796,0.1076180744
2023-04-28,TSLA,TSLA,164.31,161.08,157.32,165,162.16324159,118993248,1.2577052E-8,0.027867679,0.3907834016
2023-05-01,TSLA,TSLA,161.83,163.22,158.83,163.28,161.41529719,106965988,2.0336541E-8,0.0414676425,0.0120347064
2023-05-02,TSLA,TSLA,160.31,162,158.93,175,162.01533935,125640648,1.4363957E-7,0.0550835891,0.0846575779
2023-05-03,TSLA,TSLA,160.61,159.98,159.91,185.9,163.3226261,117335752,7.4855346E-8,0.0242352821,0.3030873137
2023-05-04,TSLA,TSLA,161.2,162.7,159.65,184.51,161.34580207,92888181,5.4731279E-8,0.0777322525,0.0696281304
2023-05-05,TSLA,TSLA,170.06,163.94,161.2,170.7899,167.95688045,103791320,1.5045449E-8,0.0285292131,0.2812876326
2023-05-08,TSLA,TSLA,171.79,173.73,162.39,173.8,171.29214738,108611054,3.9841935E-8,0.0792782188,0.2708076938
2023-05-09,TSLA,TSLA,169.15,168.77,160.61,169.83,168.15906199,87027664,2.1638407E-8,0.0609485829,0.3319100304
2023-05-10,TSLA,TSLA,168.54,172.51,163.77,174.43,170.36762342,115936223,9.9735909E-9,0.0275575106,0.0224135703
2023-05-11,TSLA,TSLA,172.08,168.7,164.91,173.57,169.28209041,97648035,9.045631E-9,0.0313195383,0.0019657598
2023-05-12,TSLA,TSLA,167.98,176.05,167.23,192.58,171.50300719,152497554,4.0621231E-8,0.0786069838,0.0380391048
2023-05-15,TSLA,TSLA,166.35,167.61,164.54,175.5,166.82742207,102592445,1.9202183E-8,0.0015769546,0.3196775533
2023-05-16,TSLA,TSLA,166.52,165.65,164.35,169.52,167.13671743,93152403,1.0110885E-8,0.026779666,0.0989710622
2023-05-17,TSLA,TSLA,173.86,168.29,167,174.5,172.16825163,122109266,1.0976125E-8,0.0296811802,0.0542339339
2023-05-18,TSLA,TSLA,176.89,174.28,172.45,177.06,174.59484328,104552081,8.9703129E-9,0.0057989144,0.3813665684
2023-05-19,TSLA,TSLA,180.14,177.09,173.9532,181.95,179.54693868,132569532,2.0334673E-8,0.0030466269,0.0114072529
2023-05-22,TSLA,TSLA,188.87,180.71,180.11,189.32,185.46284493,128340725,1.2150055E-8,0.0090536616,0.1215763302
2023-05-23,TSLA,TSLA,185.77,186.2,174.28,192.96,189.0653315,153024719,1.8456296E-8,0.0091451023,0.3833507243
2023-05-24,TSLA,TSLA,182.9,182.23,174.87,185.77,181.12144066,131676577,1.8701367E-8,0.0190158635,0.1033728734
2023-05-25,TSLA,TSLA,184.47,186.49,180.58,186.79,183.929257,92191388,7.8320834E-9,0.0075501283,0.0946124225
2023-05-26,TSLA,TSLA,193.17,184.54,174.05,198.6,192.81539522,158337312,3.4434979E-8,0.0577082413,0.0171567889
2023-05-30,TSLA,TSLA,201.16,200,181.95,204.48,200.49721949,122358793,5.1004366E-8,0.0510576762,0.2356581881
2023-05-31,TSLA,TSLA,203.93,199.83,195.12,203.95,198.96048861,142529183,3.8389722E-8,0.0583762587,0.0346906014
2023-06-01,TSLA,TSLA,207.52,202.51,183.83,209.8,204.86929671,144083995,6.1506783E-8,0.003933392,0.4449404698
2023-06-02,TSLA,TSLA,213.97,210,199.6205,217.25,214.3903185,159113062,3.3782904E-8,0.0103464618,0.0157959195
2023-06-05,TSLA,TSLA,217.61,217.69,213.97,221.29,218.32536248,146015829,2.8645812E-8,0.0193875138,0.1938164453
2023-06-06,TSLA,TSLA,221.31,216.04,196.96,221.91,217.51628772,140963976,2.6534262E-8,0.0011280803,0.0399952588
2023-06-07,TSLA,TSLA,224.57,228,216.98,230.83,226.88926564,178674164,1.8047457E-8,0.0391282002,0.1914963063
2023-06-08,TSLA,TSLA,234.86,224.01,223.01,235.23,230.69600939,147349420,1.3035856E-8,0.0601202619,0.0480115656
2023-06-09,TSLA,TSLA,244.4,249,232.99,263.74,247.32224317,189200621,2.6180499E-8,0.0336404952,0.2230183374
2023-06-12,TSLA,TSLA,249.83,248,244.59,251.86,247.89694117,143973333,1.6917358E-8,0.0319277262,0.2665960811
